date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2020-08-18,sh.600016,5.7300,5.7400,5.6600,5.6800,5.7200,128748899,732534118.8600,3,0.363100,1,-0.699300,0
2020-08-19,sh.600016,5.6900,5.6900,5.6300,5.6300,5.6800,109389905,619188879.5000,3,0.308500,1,-0.880300,0
2020-08-20,sh.600016,5.6300,5.6300,5.5800,5.5900,5.6300,102606871,573907326.1200,3,0.289300,1,-0.710500,0
2020-08-21,sh.600016,5.6000,5.6100,5.5700,5.6000,5.5900,83502168,466866048.0100,3,0.235500,1,0.178900,0
2020-08-24,sh.600016,5.6100,5.6200,5.5800,5.5800,5.6000,71988310,402808668.9500,3,0.203000,1,-0.357100,0
2020-08-25,sh.600016,5.5900,5.6100,5.5500,5.5600,5.5800,81261454,453182490.6500,3,0.229100,1,-0.358400,0
2020-08-26,sh.600016,5.5700,5.5800,5.5300,5.5300,5.5600,81816902,453775820.3000,3,0.230700,1,-0.539600,0
2020-08-27,sh.600016,5.5400,5.5500,5.5100,5.5300,5.5300,72441503,400453223.3500,3,0.204300,1,0.000000,0
2020-08-28,sh.600016,5.5200,5.5900,5.5100,5.5900,5.5300,110044466,611626685.6400,3,0.310300,1,1.085000,0
2020-08-31,sh.600016,5.5800,5.6200,5.5300,5.5500,5.5900,160499981,895789214.0400,3,0.452600,1,-0.715600,0
2020-09-01,sh.600016,5.5300,5.5800,5.5200,5.5600,5.5500,108562352,602581109.6300,3,0.306100,1,0.180200,0
2020-09-02,sh.600016,5.5500,5.5600,5.5100,5.5300,5.5600,102254656,565657611.5600,3,0.288300,1,-0.539600,0
2020-09-03,sh.600016,5.5400,5.5600,5.5200,5.5300,5.5300,74763572,413754810.2700,3,0.210800,1,0.000000,0
2020-09-04,sh.600016,5.5200,5.5300,5.5000,5.5200,5.5300,94361101,519877508.2800,3,0.266100,1,-0.180800,0
2020-09-07,sh.600016,5.5000,5.5200,5.4700,5.4800,5.5200,93151491,512655751.4400,3,0.262700,1,-0.724600,0
2020-09-08,sh.600016,5.4900,5.5200,5.4800,5.5100,5.4800,82958526,456691717.4000,3,0.233900,1,0.547400,0
2020-09-09,sh.600016,5.5000,5.5100,5.4800,5.4800,5.5100,86268251,474103596.3000,3,0.243300,1,-0.544500,0
2020-09-10,sh.600016,5.5000,5.5000,5.4500,5.4700,5.4800,90140197,493064064.4600,3,0.254200,1,-0.182500,0
2020-09-11,sh.600016,5.4600,5.4700,5.4400,5.4600,5.4700,60747814,331312169.8100,3,0.171300,1,-0.182800,0
2020-09-14,sh.600016,5.4500,5.4700,5.4400,5.4500,5.4600,51251397,279535959.0400,3,0.144500,1,-0.183200,0
2020-09-15,sh.600016,5.4500,5.4600,5.4400,5.4500,5.4500,47088247,256695021.4700,3,0.132800,1,0.000000,0
2020-09-16,sh.600016,5.4600,5.4800,5.4400,5.4700,5.4500,54098408,295430139.9100,3,0.152600,1,0.367000,0
2020-09-17,sh.600016,5.4600,5.4700,5.4400,5.4400,5.4700,59952080,326664709.5300,3,0.169100,1,-0.548400,0
2020-09-18,sh.600016,5.4500,5.5000,5.4300,5.5000,5.4400,109399930,598946496.2200,3,0.308500,1,1.102900,0
2020-09-21,sh.600016,5.5000,5.5100,5.4500,5.4500,5.5000,64848361,354877297.0000,3,0.182900,1,-0.909100,0
2020-09-22,sh.600016,5.4400,5.4700,5.4100,5.4200,5.4500,78433733,426473273.2600,3,0.221200,1,-0.550500,0
2020-09-23,sh.600016,5.4200,5.4300,5.4000,5.4100,5.4200,64037643,346479725.7900,3,0.180600,1,-0.184500,0
2020-09-24,sh.600016,5.4100,5.4100,5.3500,5.3700,5.4100,68786063,368969311.6800,3,0.194000,1,-0.739400,0
2020-09-25,sh.600016,5.3600,5.3700,5.2900,5.3100,5.3700,84297812,448966780.4300,3,0.237700,1,-1.117300,0
2020-09-28,sh.600016,5.3100,5.3400,5.3100,5.3300,5.3100,38934553,207255764.0300,3,0.109800,1,0.376600,0
2020-09-29,sh.600016,5.3400,5.3500,5.3000,5.3000,5.3300,41682451,222075267.5000,3,0.117500,1,-0.562900,0
2020-09-30,sh.600016,5.3200,5.3400,5.2900,5.3000,5.3000,54891599,291700982.8700,3,0.154800,1,0.000000,0
